token	token_ids	count	POS
outlets	11730	1	['NOUN']
outline	12685	1	['NOUN']
outlined	14801	2	['AUX', 'VERB']
outlines	22106	1	['NOUN']
outlook	17680	2	['NOUN']
outnumbered	21943	1	['VERB']
outpost	21080	3	['NOUN']
output	6434	4	['NOUN']
outrage	19006	1	['NOUN']
outreach	15641	2	['PROPN', 'NOUN']
outright	13848	1	['ADV']
outs	21100	2	['NOUN']
outset	26674	1	['NOUN']
outside	2648	43	['ADP']
outsider	21002	2	['NOUN']
outsiders	22361	3	['NOUN']
outskirts	12730	1	['NOUN']
outstanding	5151	7	['ADJ']
outward	15436	2	['ADV', 'ADJ']
oval	9242	3	['PROPN']
over	2058	199	['ADP']
overall	3452	38	['ADV']
overcame	26463	1	['VERB']
overcome	9462	4	['VERB']
overhead	8964	7	['ADJ', 'NOUN']
overland	21400	3	['ADJ']
overlap	17702	4	['NOUN']
overlooked	17092	1	['VERB']
overlooking	12549	6	['VERB']
overly	15241	4	['ADV']
overnight	11585	2	['ADV', 'ADJ']
overseas	6931	7	['ADJ']
oversee	17467	1	['VERB']
overseeing	19642	2	['VERB']
overseen	22485	1	['VERB']
overthrow	16857	4	['VERB']
overtime	12253	3	['NOUN']
overview	19184	1	['NOUN']
overwhelmed	13394	2	['ADJ']
overwhelming	10827	3	['ADJ']
overwhelmingly	24783	1	['ADV']
owe	12533	1	['VERB']
owed	12232	5	['VERB']
owen	7291	11	['PROPN']
owens	14824	2	['PROPN']
owes	24381	1	['VERB']
owing	11427	3	['VERB']
own	2219	74	['ADJ']
owned	3079	15	['VERB']
owners	5608	4	['NOUN']
ownership	6095	5	['NOUN']
owns	8617	2	['VERB']
oxford	4345	3	['PROPN']
oxidation	19577	6	['NOUN']
oxygen	7722	8	['NOUN']
p	1052	7	['NOUN', 'PROPN']
pablo	11623	2	['PROPN']
pace	6393	4	['NOUN']
paced	13823	1	['VERB']
paces	24785	1	['NOUN']
pacific	3534	43	['PROPN']
pacing	15732	1	['VERB']
packard	24100	1	['PROPN']
packed	8966	2	['VERB']
pact	14790	1	['NOUN']
paddle	20890	5	['NOUN']
paddy	16063	5	['PROPN']
padres	21577	3	['PROPN']
page	3931	3	['NOUN']
pages	5530	3	['NOUN']
pagoda	27387	2	['ADJ']
paid	3825	14	['VERB']
pain	3255	13	['NOUN']
painfully	16267	2	['ADV']
pains	20398	1	['NOUN']
paint	6773	12	['VERB', 'NOUN']
painted	4993	10	['VERB']
painter	5276	2	['NOUN']
painting	4169	26	['NOUN']
paintings	5265	16	['NOUN']
paints	23262	2	['NOUN', 'VERB']
pair	3940	26	['NOUN']
paired	12739	2	['VERB']
pairs	7689	1	['NOUN']
paisley	23321	1	['PROPN']
pak	22190	2	['PROPN']
pakistan	4501	1	['PROPN']
palace	4186	15	['PROPN']
palaces	22763	1	['NOUN']
palais	22113	1	['PROPN']
palatine	22202	1	['PROPN']
palestine	8976	2	['PROPN']
palestinian	9302	1	['ADJ']
palestinians	21524	2	['PROPN']
palette	27396	2	['NOUN']
palm	5340	17	['PROPN', 'NOUN']
palms	9486	14	['NOUN']
pan	6090	4	['PROPN']
panama	8515	1	['PROPN']
panel	5997	4	['NOUN']
panels	9320	5	['NOUN']
panic	6634	2	['NOUN']
panzer	16946	1	['PROPN']
papacy	25097	1	['NOUN']
papal	12156	3	['ADJ']
paper	3259	8	['NOUN']
paperback	13611	1	['ADJ']
papers	4981	2	['NOUN']
papua	13049	2	['PROPN']
para	11498	3	['PROPN']
parachute	13561	9	['PROPN']
parade	7700	9	['NOUN']
paradise	9097	1	['PROPN']
paraguay	13884	1	['PROPN']
parallel	5903	5	['ADJ']
parallels	18588	3	['VERB']
paralympic	17029	2	['ADJ', 'PROPN']
paralympics	15600	4	['PROPN']
paralyzed	22348	1	['ADJ']
parameters	11709	3	['NOUN']
paramount	11734	3	['PROPN']
pardon	14933	1	['VERB']
parent	6687	4	['NOUN']
parentheses	27393	1	['NOUN']
parents	3008	9	['NOUN']
paris	3000	10	['PROPN']
parish	3583	3	['PROPN', 'VERB']
parishes	11600	3	['NOUN']
park	2380	46	['PROPN', 'NOUN']
parked	9083	1	['VERB']
parker	6262	3	['PROPN']
parking	5581	2	['NOUN']
parks	6328	5	['NOUN']
parkway	12602	1	['PROPN']
parliament	3323	5	['PROPN']
parliamentary	5768	1	['ADJ']
parma	19177	10	['PROPN']
parochial	28773	2	['PROPN']
parody	12354	4	['NOUN']
parry	20803	2	['PROPN']
parsons	13505	1	['PROPN']
part	2112	128	['NOUN']
parted	10277	7	['VERB']
partial	7704	4	['ADJ']
partially	6822	11	['ADV']
participant	13180	1	['NOUN']
participants	6818	5	['NOUN']
participate	5589	10	['VERB']
participated	4194	14	['VERB']
participating	8019	2	['VERB']
participation	6577	4	['NOUN']
particular	3327	21	['ADJ']
particularly	3391	31	['ADV']
parties	4243	4	['NOUN']
parting	20254	1	['NOUN']
partisan	14254	1	['ADJ']
partisans	20762	1	['NOUN']
partition	13571	1	['NOUN']
partly	6576	14	['ADV']
partner	4256	7	['NOUN']
partnering	27001	1	['VERB']
partners	5826	3	['NOUN']
partnership	5386	4	['NOUN']
parts	3033	18	['NOUN']
party	2283	31	['NOUN']
pass	3413	29	['NOUN', 'VERB']
passage	6019	12	['NOUN']
passages	13768	3	['NOUN']
passed	2979	34	['VERB']
passengers	5467	2	['NOUN']
passes	5235	11	['VERB']
passing	4458	20	['VERB']
passion	6896	4	['NOUN']
passions	25289	2	['NOUN']
passive	13135	2	['ADJ']
past	2627	25	['ADP']
patch	8983	1	['NOUN']
patches	13864	1	['NOUN']
paternal	15112	3	['ADJ']
path	4130	8	['NOUN']
pathetic	17203	1	['ADJ']
pathology	19314	1	['NOUN']
paths	10425	1	['NOUN']
patio	19404	1	['PROPN']
patriarch	12626	1	['NOUN']
patrick	4754	1	['PROPN']
patriot	16419	1	['PROPN']
patriotic	14314	1	['ADJ']
patriots	11579	7	['PROPN']
patrol	6477	14	['NOUN']
patrolling	24248	3	['VERB']
patrols	14703	13	['NOUN']
patron	9161	3	['NOUN']
patronage	15694	1	['NOUN']
patrons	13497	2	['NOUN']
pattern	5418	31	['NOUN']
patterned	25336	2	['VERB']
patterns	7060	8	['NOUN']
patti	22732	1	['PROPN']
paul	2703	24	['PROPN']
paulo	9094	2	['PROPN']
pause	8724	1	['NOUN']
paused	5864	2	['VERB']
pausing	20490	1	['VERB']
paving	28007	2	['NOUN', 'VERB']
paws	24392	2	['NOUN']
pay	3477	19	['VERB']
paying	7079	5	['VERB']
payment	7909	1	['NOUN']
payne	13470	5	['PROPN']
pays	12778	2	['VERB']
paz	18183	1	['PROPN']
pe	21877	20	['PROPN']
pea	26034	1	['PROPN']
peace	3521	20	['NOUN', 'PROPN']
peaceful	9379	6	['ADJ']
peacefully	21614	1	['ADV']
peacock	18931	2	['PROPN']
peak	4672	50	['NOUN']
peaked	6601	23	['VERB']
peaking	13015	9	['VERB']
peaks	11373	3	['NOUN']
pearl	7247	8	['PROPN']
peat	23366	1	['NOUN']
pedestal	24496	2	['ADJ']
pedestrian	14662	1	['NOUN']
pedro	7707	1	['PROPN']
peers	12746	1	['NOUN']
peg	25039	2	['NOUN']
peggy	14911	1	['PROPN']
pei	26850	1	['PROPN']
pen	7279	3	['PROPN', 'NOUN']
penalty	6531	3	['NOUN']
pencil	14745	2	['NOUN']
pending	14223	1	['VERB']
pendleton	24349	2	['PROPN']
penetrate	19136	6	['VERB']
penetrated	21653	3	['VERB', 'PROPN']
penetrating	22391	3	['VERB']
penetration	20015	5	['NOUN']
peninsula	6000	6	['PROPN', 'NOUN']
pennsylvania	3552	4	['PROPN']
penultimate	25512	1	['ADJ']
people	2111	109	['NOUN']
peoples	7243	1	['NOUN']
pepper	11565	2	['VERB', 'NOUN']
peppers	23582	1	['NOUN']
per	2566	81	['ADP']
perceived	8690	2	['VERB']
percent	3867	12	['NOUN']
percentage	7017	7	['NOUN']
perception	10617	5	['NOUN']
perceptions	23271	2	['NOUN']
percussion	6333	4	['NOUN']
percy	11312	1	['PROPN']
perez	10730	3	['PROPN']
perfect	3819	7	['ADJ']
perfectly	6669	1	['ADV']
perform	4685	8	['VERB']
performance	2836	28	['NOUN']
performances	4616	12	['NOUN']
performed	2864	29	['VERB']
performers	9567	1	['NOUN']
performing	4488	2	['VERB']
performs	10438	3	['VERB']
perhaps	3383	11	['ADV']
perimeter	13443	39	['NOUN']
period	2558	74	['NOUN']
periodically	18043	2	['ADV']
periods	6993	6	['NOUN']
periphery	23275	1	['NOUN']
permanent	4568	3	['ADJ']
permanently	8642	1	['ADV']
permission	6656	8	['NOUN']
permit	9146	2	['NOUN', 'VERB']
permitted	7936	3	['VERB']
perpetrators	27675	1	['NOUN']
perpetual	18870	2	['ADJ']
persecuted	27666	3	['VERB']
persecution	14522	1	['NOUN']
persian	4723	3	['PROPN']
persist	29486	2	['VERB']
persisted	19035	12	['VERB']
persistent	14516	2	['ADJ']
person	2711	23	['NOUN']
personal	3167	17	['ADJ']
personalities	12857	2	['NOUN']
personality	6180	4	['NOUN']
personally	7714	3	['ADV']
personnel	5073	20	['NOUN']
persons	5381	7	['NOUN']
perspective	7339	5	['NOUN']
perspectives	15251	1	['NOUN']
persuade	13984	2	['VERB']
persuaded	11766	3	['VERB']
perth	9300	5	['PROPN']
peru	7304	4	['PROPN']
peruvian	15432	1	['ADJ']
petals	15829	6	['NOUN']
pete	6969	7	['PROPN']
peter	2848	7	['PROPN']
peterborough	17587	3	['PROPN']
petersburg	8062	1	['PROPN']
petition	9964	2	['NOUN']
petitioned	22527	1	['VERB']
petitions	24320	1	['NOUN']
petrol	17141	6	['NOUN']
petroleum	11540	1	['NOUN']
pets	18551	2	['NOUN']
petty	11612	1	['ADJ']
pharmaceutical	13859	1	['ADJ']
phase	4403	9	['NOUN']
phased	21718	1	['VERB']
phases	12335	2	['VERB', 'NOUN']
phenomena	13352	1	['NOUN']
phenomenon	9575	1	['NOUN']
phil	6316	2	['PROPN']
philadelphia	4407	3	['PROPN']
philip	5170	7	['PROPN']
philipp	20765	2	['PROPN']
philippine	7802	41	['PROPN', 'ADJ']
philippines	5137	109	['PROPN']
phillies	15711	2	['PROPN']
phillips	8109	1	['PROPN']
philosopher	9667	1	['NOUN']
philosophical	9569	4	['ADJ']
philosophy	4695	4	['NOUN']
phone	3042	1	['NOUN']
photo	6302	2	['NOUN']
photograph	9982	2	['NOUN', 'VERB']
photographed	16164	1	['VERB']
photographer	8088	1	['NOUN']
photographic	12416	2	['ADJ', 'PROPN']
photographs	7008	6	['NOUN']
photography	5855	6	['NOUN']
photos	7760	1	['NOUN']
php	25718	6	['PROPN']
phrase	7655	3	['NOUN']
phrases	15672	2	['NOUN']
phylogenetic	23192	4	['ADJ']
physical	3558	7	['ADJ']
physically	8186	1	['ADV']
physician	7522	2	['NOUN']
piano	3682	4	['NOUN']
picasso	22457	2	['PROPN']
pick	4060	4	['VERB']
picked	3856	14	['VERB']
picking	8130	3	['VERB']
picks	11214	1	['VERB']
pickup	15373	1	['ADJ']
picture	3861	13	['PROPN', 'NOUN']
pictured	15885	3	['VERB']
pictures	4620	11	['PROPN']
piece	3538	9	['NOUN']
pieces	4109	16	['NOUN']
pierce	9267	5	['PROPN', 'VERB']
pierced	16276	1	['VERB']
piercing	14628	5	['VERB']
pierre	5578	3	['PROPN']
piers	16067	1	['PROPN']
pile	8632	2	['VERB', 'NOUN']
pillars	13766	1	['NOUN']
pills	15345	1	['NOUN']
pilot	4405	4	['NOUN']
pilots	8221	4	['NOUN']
pin	9231	6	['VERB']
pink	5061	1	['NOUN']
pinned	11807	2	['VERB']
pinning	22866	3	['VERB']
pinyin	9973	1	['NOUN']
pioneer	7156	1	['NOUN']
pioneered	16193	3	['VERB']
pioneering	13280	1	['VERB']
pipe	8667	1	['NOUN']
pipeline	13117	2	['NOUN', 'PROPN']
piper	11939	3	['PROPN']
pipes	12432	1	['NOUN']
piracy	24386	1	['NOUN']
pirate	11304	2	['NOUN']
pirates	8350	2	['NOUN']
pistol	8779	1	['NOUN']
pistols	18248	2	['NOUN', 'PROPN']
pit	6770	1	['NOUN']
pitch	6510	5	['NOUN']
pitched	8219	32	['VERB']
pitcher	8070	55	['PROPN', 'NOUN']
pitchers	23232	7	['NOUN']
pitches	19299	6	['NOUN', 'VERB']
pitching	14696	10	['NOUN']
pits	14496	4	['NOUN']
pitt	15091	1	['PROPN']
pitted	25895	2	['VERB']
pity	12063	1	['PROPN']
pius	14363	1	['PROPN']
pixel	22138	1	['PROPN']
pizza	10733	1	['PROPN']
place	2173	86	['NOUN', 'VERB']
placed	2872	65	['VERB']
placement	11073	5	['NOUN']
places	3182	19	['NOUN']
placing	6885	10	['VERB']
plagued	17808	1	['VERB']
plain	5810	12	['ADJ', 'ADV']
plainly	24250	1	['ADV']
plains	8575	1	['PROPN']
plan	2933	29	['NOUN']
plane	4946	8	['NOUN']
planes	9738	7	['NOUN']
planet	4774	4	['PROPN']
planned	3740	26	['VERB']
planner	24555	1	['NOUN']
planners	27155	5	['NOUN']
planning	4041	20	['NOUN']
plans	3488	18	['NOUN', 'VERB']
plant	3269	27	['NOUN']
plantation	10065	1	['NOUN']
plantations	14979	4	['NOUN']
planted	8461	6	['VERB']
planting	14685	1	['NOUN']
plants	4264	12	['NOUN']
plaster	15673	1	['NOUN']
plastic	6081	5	['NOUN']
plate	5127	9	['NOUN']
plateau	9814	3	['NOUN']
plates	7766	13	['NOUN']
platform	4132	8	['NOUN']
platforms	7248	3	['NOUN']
platinum	8899	7	['NOUN', 'PROPN']
platoon	13799	15	['NOUN']
plausible	24286	1	['ADJ']
play	2377	65	['VERB']
played	2209	68	['VERB']
player	2447	54	['NOUN']
players	2867	26	['NOUN']
playing	2652	23	['VERB']
playoff	7808	5	['NOUN']
playoffs	7555	6	['PROPN']
plays	3248	13	['VERB']
playwright	11170	3	['NOUN']
plaza	8232	12	['PROPN']
pleaded	12254	2	['VERB']
pleas	22512	1	['NOUN']
please	3531	2	['VERB', 'INTJ']
pleased	7537	8	['VERB', 'ADJ']
pleasing	24820	1	['ADJ']
pleasure	5165	1	['NOUN']
pledged	16970	1	['VERB']
pleistocene	25080	3	['PROPN']
plenty	7564	1	['NOUN']
plot	5436	11	['NOUN']
plots	14811	3	['NOUN']
plotted	27347	1	['VERB']
plotting	20699	1	['VERB']
plum	22088	2	['NOUN']
plume	26888	1	['NOUN']
plunge	25912	1	['VERB']
plunging	29059	2	['VERB']
plus	4606	5	['CCONJ']
pluto	26930	1	['PROPN']
plymouth	10221	2	['PROPN']
pm	7610	1	['NOUN']
po	13433	2	['PROPN']
pocket	4979	1	['PROPN']
pockets	10306	1	['NOUN']
poem	5961	30	['NOUN']
poems	5878	51	['NOUN']
poet	4802	36	['NOUN']
poetic	13805	20	['ADJ']
poetry	4623	51	['NOUN']
poets	9736	37	['NOUN']
point	2391	44	['NOUN']
pointed	4197	5	['VERB']
pointer	20884	2	['NOUN']
pointing	7302	2	['VERB']
points	2685	21	['NOUN']
poised	22303	1	['VERB']
poison	9947	4	['NOUN']
poisoned	17672	2	['VERB']
poisoning	16149	2	['VERB']
poker	11662	2	['NOUN']
poland	3735	4	['PROPN']
polar	11508	5	['ADJ']
pole	6536	10	['NOUN']
poles	10567	3	['NOUN']
police	2610	43	['NOUN']
policies	6043	5	['NOUN']
policing	21107	1	['VERB']
policy	3343	12	['NOUN']
polish	3907	5	['PROPN', 'ADJ']
political	2576	22	['ADJ']
politically	10317	7	['ADV']
politician	3761	3	['NOUN']
politicians	8801	1	['NOUN']
politics	4331	6	['NOUN']
poll	8554	10	['PROPN', 'NOUN']
polled	26847	1	['VERB']
polling	17888	1	['VERB']
pollution	10796	4	['NOUN']
polytechnic	14466	1	['PROPN']
pond	8644	7	['NOUN', 'PROPN']
pont	21179	1	['PROPN']
pontiac	24538	1	['PROPN']
pool	4770	27	['NOUN']
poole	19107	1	['PROPN']
poor	3532	21	['ADJ']
poorly	9996	6	['ADV']
pop	3769	21	['NOUN']
popcorn	24593	2	['NOUN']
pope	4831	12	['PROPN']
populace	22508	4	['NOUN']
popular	2759	28	['ADJ']
popularity	6217	10	['NOUN']
popularized	20339	2	['VERB']
populated	10357	6	['VERB', 'ADJ']
population	2313	32	['NOUN']
populous	20151	2	['ADJ']
port	3417	48	['NOUN']
portable	12109	5	['ADJ', 'PROPN']
portage	25140	10	['PROPN', 'NOUN']
ported	27650	1	['VERB']
porter	8716	6	['PROPN']
portion	4664	22	['NOUN']
portions	8810	9	['NOUN']
portland	6734	9	['PROPN']
portrait	6533	14	['NOUN']
portraits	9668	5	['NOUN']
portray	17279	8	['VERB']
portrayal	13954	1	['NOUN']
portrayed	6791	6	['VERB']
portraying	17274	2	['VERB']
portrays	17509	1	['VERB']
ports	8831	7	['NOUN']
portsmouth	10913	2	['PROPN']
portugal	5978	2	['PROPN']
portuguese	5077	2	['ADJ']
pose	13382	2	['NOUN', 'VERB']
posed	13686	3	['VERB']
poses	22382	1	['VERB']
posing	20540	1	['NOUN']
position	2597	79	['NOUN']
positioned	10959	5	['VERB']
positioning	19120	6	['NOUN']
positions	4460	41	['NOUN']
positive	3893	25	['ADJ']
positively	13567	3	['ADV']
possess	10295	3	['VERB']
possessed	8679	9	['VERB']
possesses	14882	2	['VERB']
possessing	18840	1	['VERB']
possession	6664	6	['NOUN']
possessions	13689	2	['NOUN']
possibilities	12020	2	['NOUN']
possibility	6061	10	['NOUN']
possible	2825	41	['ADJ']
possibly	4298	13	['ADV']
post	2695	42	['NOUN']
posted	6866	7	['VERB']
poster	13082	7	['NOUN']
posters	14921	2	['NOUN']
posthumous	19086	1	['ADJ']
posthumously	12770	3	['ADV']
posting	14739	3	['VERB']
postponed	14475	7	['VERB']
posts	8466	6	['NOUN']
postseason	17525	8	['NOUN']
posture	16819	1	['VERB']
potent	16834	1	['ADJ']
potential	4022	12	['NOUN', 'ADJ']
potentially	9280	5	['ADV']
pottery	11378	1	['NOUN']
pouch	21445	2	['NOUN']
pound	9044	38	['NOUN']
pounder	20091	11	['NOUN']
pounding	9836	1	['VERB']
pounds	7038	1	['NOUN']
pouring	13053	1	['VERB']
poverty	5635	1	['NOUN']
powder	9898	6	['NOUN']
power	2373	74	['NOUN']
powered	6113	6	['VERB']
powerful	3928	19	['ADJ']
powers	4204	7	['NOUN', 'PROPN']
practical	6742	7	['ADJ']
practically	8134	1	['ADV']
practice	3218	15	['NOUN']
practiced	9051	1	['VERB']
practised	20439	1	['VERB']
practitioners	14617	1	['NOUN']
praise	8489	5	['NOUN']
praised	5868	30	['VERB']
praising	15838	2	['VERB']
pratt	13208	1	['PROPN']
prayer	7083	2	['PROPN', 'NOUN']
prayers	12583	4	['NOUN']
pre	3653	17	['NOUN', 'PROPN', 'ADJ']
preacher	14512	3	['PROPN']
preceded	11677	2	['VERB']
precedence	23359	1	['NOUN']
preceding	11003	7	['VERB']
precious	9062	1	['ADJ']
precipitation	13511	3	['NOUN']
precise	10480	3	['ADJ']
precisely	10785	2	['ADV']
precision	11718	6	['NOUN']
precursor	14988	2	['NOUN']
predators	12630	3	['NOUN']
predecessor	8646	7	['NOUN']
predecessors	16372	2	['NOUN']
predictable	21425	1	['ADJ']
predicted	10173	3	['VERB']
prediction	17547	3	['NOUN']
predictions	20932	1	['NOUN']
predominant	21047	3	['ADJ']
predominantly	9197	7	['ADV']
preface	18443	2	['NOUN', 'PROPN']
prefect	19402	6	['NOUN']
prefecture	7498	2	['PROPN', 'NOUN']
preference	12157	2	['NOUN']
preferred	6871	3	['VERB']
preferring	21393	1	['VERB']
prefers	19233	3	['VERB']
pregnant	6875	1	['ADJ']
prehistoric	14491	1	['ADJ']
preliminary	8824	1	['ADJ']
prelude	19508	1	['NOUN']
premature	21371	2	['ADJ']
premier	4239	7	['ADJ', 'NOUN']
premiere	6765	6	['NOUN']
premiered	5885	1	['VERB']
premise	18458	1	['NOUN']
premises	10345	1	['NOUN']
preoccupied	23962	2	['VERB']
preparation	7547	13	['NOUN']
preparations	12929	3	['NOUN']
prepare	7374	14	['VERB']
prepared	4810	10	['VERB']
preparing	8225	2	['VERB']
prequel	28280	3	['NOUN', 'ADJ']
prescribed	16250	1	['ADJ']
preseason	20038	2	['NOUN']
presence	3739	27	['NOUN']
present	2556	37	['ADJ']
presentation	8312	6	['NOUN']
presented	3591	9	['VERB']
presenting	10886	5	['VERB']
presents	7534	7	['VERB']
preservation	8347	3	['NOUN']
preserve	7969	5	['VERB']
preserved	6560	10	['VERB']
preserving	15224	2	['VERB']
presided	15506	2	['VERB']
presidency	8798	1	['NOUN']
president	2343	38	['PROPN']
presidential	4883	4	['ADJ']
presiding	18131	1	['VERB']
presley	17229	2	['PROPN']
press	2811	21	['PROPN']
pressed	4508	1	['VERB']
pressing	7827	4	['VERB', 'ADJ']
pressure	3778	33	['NOUN']
pressures	15399	4	['NOUN']
prestigious	8919	1	['ADJ']
presumably	10712	4	['ADV']
presumed	14609	3	['VERB']
pretend	9811	1	['VERB']
pretending	12097	1	['VERB']
pretty	3492	2	['ADV']
prevailing	19283	1	['VERB']
prevalent	15157	2	['ADJ']
prevent	4652	24	['VERB']
prevented	8729	14	['VERB']
preventing	10723	4	['VERB']
previous	3025	44	['ADJ']
previously	3130	47	['ADV']
prey	8336	6	['NOUN']
price	3976	7	['NOUN']
prices	7597	2	['NOUN']
priest	5011	2	['NOUN']
primarily	3952	15	['ADV']
primary	3078	23	['PROPN', 'ADJ']
prime	3539	9	['PROPN']
primetime	18474	1	['PROPN']
primitive	10968	9	['ADJ']
prince	3159	21	['PROPN']
principal	4054	19	['PROPN', 'ADJ']
principally	16552	1	['ADV']
principle	6958	1	['NOUN']
principles	6481	7	['NOUN']
print	6140	3	['NOUN']
printed	6267	3	['VERB']
printing	8021	1	['NOUN']
prints	11204	3	['NOUN']
prior	3188	28	['ADV']
priorities	18402	1	['NOUN']
priority	9470	3	['NOUN']
priory	14284	3	['PROPN']
priscilla	25193	1	['PROPN']
prison	3827	6	['NOUN', 'PROPN']
prisoner	7267	3	['NOUN']
prisoners	5895	4	['NOUN']
pristine	27375	1	['ADJ']
privacy	9394	1	['NOUN']
private	2797	20	['ADJ']
privately	9139	5	['ADV']
privilege	14293	2	['NOUN', 'VERB']
privileges	14310	1	['NOUN']
privy	14452	1	['ADJ']
prix	5431	1	['PROPN']
prize	3396	4	['PROPN']
prized	25695	3	['VERB']
pro	4013	17	['ADJ']
probability	9723	1	['NOUN']
probable	15596	2	['ADJ']
probably	2763	35	['ADV']
probation	19703	1	['NOUN']
probe	15113	4	['NOUN', 'VERB']
problem	3291	12	['NOUN']
problematic	18636	3	['ADJ']
problems	3471	32	['NOUN']
procedures	8853	1	['NOUN']
proceed	10838	6	['VERB']
proceeded	8979	5	['VERB']
proceeds	10951	3	['VERB']
process	2832	23	['NOUN']
processed	13995	1	['VERB']
processes	6194	1	['NOUN']
processing	6364	10	['NOUN']
procession	14385	1	['NOUN']
proclaimed	10116	7	['VERB']
proclamation	16413	1	['NOUN']
prodigy	28334	2	['NOUN']
produce	3965	18	['VERB']
produced	2550	61	['VERB']
producer	3135	7	['NOUN']
producers	6443	10	['NOUN']
produces	7137	3	['VERB']
producing	5155	10	['VERB']
product	4031	10	['NOUN']
production	2537	67	['NOUN']
productions	5453	5	['NOUN']
productive	13318	1	['ADJ']
products	3688	11	['NOUN']
profession	9518	1	['NOUN']
professional	2658	17	['ADJ']
professionally	12145	3	['ADV']
professor	2934	5	['PROPN', 'NOUN']
profile	6337	5	['NOUN']
profit	5618	2	['NOUN']
profound	13769	2	['ADJ']
program	2565	20	['NOUN']
programme	4746	9	['NOUN']
programmes	8497	2	['NOUN']
programming	4730	2	['NOUN']
programs	3454	4	['NOUN']
progress	5082	12	['NOUN']
progressed	12506	5	['VERB']
progresses	22901	2	['VERB']
progressing	27673	1	['VERB']
progression	14967	7	['NOUN']
progressive	6555	1	['ADJ']
progressively	20519	4	['ADV']
prohibited	10890	2	['VERB']
prohibiting	26325	1	['VERB']
prohibition	13574	1	['NOUN']
project	2622	16	['NOUN', 'PROPN']
projected	11310	3	['VERB']
projectile	25921	3	['NOUN']
projecting	18398	3	['VERB']
projection	13996	2	['NOUN']
projections	21796	3	['NOUN']
projective	27473	1	['PROPN']
projects	3934	19	['NOUN']
proliferation	20250	1	['NOUN']
prolonged	15330	1	['VERB']
promenade	26815	1	['PROPN']
prominence	12144	4	['NOUN']
prominent	4069	23	['ADJ']
prominently	14500	3	['ADV']
promise	4872	2	['NOUN']
promised	5763	2	['VERB']
promising	10015	4	['VERB', 'ADJ']
promote	5326	12	['VERB']
promoted	3755	12	['VERB']
promoter	15543	1	['NOUN']
promoting	7694	4	['VERB']
promotion	4712	6	['NOUN']
promotional	10319	3	['ADJ']
promotions	15365	2	['NOUN']
prompted	9469	9	['VERB']
prompting	15870	4	['VERB']
promptly	13364	2	['ADV']
prone	13047	2	['ADJ']
pronounced	8793	5	['VERB']
pronouns	26028	1	['NOUN']
proof	6947	2	['NOUN']
propaganda	10398	1	['NOUN']
propelled	15801	8	['VERB']
propeller	15692	6	['NOUN']
propellers	23405	1	['NOUN']
proper	5372	4	['ADJ']
properly	7919	3	['ADV']
properties	5144	9	['NOUN']
property	3200	7	['NOUN']
proponent	22488	1	['NOUN']
proportion	10817	1	['NOUN']
proportions	19173	3	['NOUN']
proposal	6378	5	['NOUN']
proposals	10340	1	['NOUN']
proposed	3818	17	['VERB']
proprietor	21584	1	['NOUN']
props	24387	1	['NOUN']
propulsion	16404	6	['NOUN', 'PROPN']
prose	12388	1	['NOUN']
prosecuted	21651	2	['VERB']
prosecution	11537	4	['NOUN']
prospect	9824	6	['NOUN']
prospective	17464	1	['ADJ']
prosperity	14165	1	['NOUN']
protagonist	10191	3	['NOUN']
protect	4047	10	['VERB']
protected	5123	10	['VERB']
protecting	8650	4	['VERB']
protection	3860	17	['NOUN']
protective	9474	1	['ADJ']
protest	6186	7	['NOUN']
protestant	8330	3	['ADJ']
protested	11456	1	['VERB']
protesters	13337	2	['NOUN']
protesting	21248	2	['VERB']
protests	8090	4	['NOUN']
proto	15053	1	['PROPN']
prototype	8773	10	['NOUN']
prototypes	19599	1	['NOUN']
proud	7098	1	['ADJ']
prove	6011	4	['VERB']
proved	4928	12	['VERB']
proven	10003	3	['PROPN']
provide	3073	22	['VERB']
provided	3024	33	['VERB']
provides	3640	7	['VERB']
providing	4346	8	['VERB']
province	2874	13	['NOUN']
provinces	6941	10	['NOUN']
provincial	4992	1	['ADJ']
proving	13946	2	['VERB']
provisional	10864	17	['PROPN']
provocative	26422	1	['ADJ']
provoke	27895	2	['VERB']
provoked	19157	3	['VERB']
proximity	10039	4	['NOUN']
prussia	10724	1	['PROPN']
prussian	10734	3	['ADJ']
psalms	26130	1	['PROPN']
pseudo	18404	1	['NOUN']
pseudonym	13881	2	['NOUN']
psi	17816	1	['NOUN']
psychiatric	13691	1	['ADJ']
psychic	12663	4	['ADJ']
psycho	18224	1	['PROPN']
psychology	6825	1	['NOUN']
pu	16405	1	['PROPN']
pub	9047	1	['NOUN']
public	2270	56	['NOUN']
publication	4772	7	['NOUN']
publications	5523	4	['NOUN']
publicity	11845	2	['NOUN']
publicly	7271	4	['ADV']
publish	10172	3	['VERB']
published	2405	36	['VERB']
publisher	6674	2	['NOUN']
publishing	4640	3	['NOUN']
puerto	5984	2	['PROPN']
pull	4139	1	['VERB']
pulled	2766	4	['VERB']
pulls	8005	1	['VERB']
pulse	8187	1	['NOUN']
pumped	16486	1	['VERB']
pumping	14107	1	['VERB']
punch	8595	6	['NOUN']
punched	11696	2	['VERB']
punches	17957	2	['NOUN']
punish	16385	2	['VERB']
punished	14248	3	['VERB']
